book_id,tag_id,count
3483,1642,47
3483,2277,43
3483,12948,43
3483,32989,41
3483,3389,41
3483,31505,41
3483,20994,40
3483,22753,38
3483,30521,38
3483,18318,37
3483,11590,34
3483,9477,34
3483,3392,33
3483,9484,31
3483,17213,29
3483,8517,28
3483,3371,27
3483,30672,27
3483,20926,27
3483,25506,25
3483,9221,23
3483,5105,23
3483,9638,23
3483,32586,22
3483,22689,21
3483,25151,21
3483,617,21
3483,20288,20
3483,30358,20
3483,1510,20
3483,20849,19
3483,31656,19
3483,603,19
3483,8346,19
3483,11643,18
3483,19524,18
3483,25145,18
3483,20774,17
3483,10644,17
3483,2104,16
3483,941,16
3483,18292,16
3483,4985,16
3483,12869,16
3483,27535,15
3483,20989,15
3483,5481,15
3483,21374,15
3483,15169,14
3483,26126,14
3483,26735,14
3483,11644,14
3483,8344,14
3483,25150,13
3483,10197,13
3483,14764,13
3483,3379,13
3483,28881,13
3483,4959,13
3483,25144,13
3483,11491,12
3483,22352,12
3483,25149,12
3483,32724,12
3483,2313,11
3483,20279,11
3483,29076,11
3483,3377,11
3483,22330,11
3483,29316,11
3483,1128,10
3483,20824,10
3483,25147,10
3483,2271,10
3483,2312,10
3483,8533,10
3483,12868,10
3483,4514,10
3483,25152,9
3483,24996,9
3507,30574,5087
3507,20939,1650
3507,16184,904
3507,11743,509
3507,15048,430
3507,27199,403
3507,28642,391
3507,6750,366
3507,26138,275
3507,8717,265
3507,11557,222
3507,8517,181
3507,10951,179
3507,5207,177
3507,20926,172
3507,28645,147
3507,22743,143
3507,7725,139
3507,12680,137
3507,9221,121
3507,8055,101
3507,10954,99
3507,20994,92
3507,18045,86
3507,1642,82
3507,3371,77
3507,23787,74
3507,20989,71
3507,1659,71
3507,15067,71
3507,3389,70
3507,17213,68
3507,3392,59
3507,29076,56
3507,617,56
3507,9336,55
3507,3379,51
3507,8429,51
3507,3377,49
3507,15060,47
3507,10197,44
3507,30358,43
3507,5521,40
3507,6766,38
3507,12663,38
3507,10210,37
3507,20957,33
3507,25148,33
3507,22753,31
3507,28637,31
3507,13794,30
3507,21412,30
3507,20849,29
3507,8428,29
3507,20774,28
3507,25147,28
3507,8533,28
3507,1691,27
3507,15169,27
3507,1540,27
3507,6729,27
3507,12135,27
3507,8527,26
3507,20662,26
3507,23788,26
3507,22689,25
3507,8076,25
3507,5090,23
3507,14064,23
3507,5481,23
3507,22944,23
3507,5608,23
3507,20986,22
3507,17667,22
3507,14408,21
3507,25146,21
3507,1542,20
3507,25149,20
3507,10094,20
3507,16188,20
3507,27306,20
3507,21815,19
3507,26207,19
3507,13792,19
3507,22034,18
3507,11550,18
3507,18054,18
3507,21384,18
3507,16356,18
3507,5520,18
3507,3358,17
3507,24995,17
3507,12940,17
3507,32686,17
3507,25150,16
3507,23037,16
3507,11503,16
3507,27927,16
3507,15094,16
3507,31206,16
3559,30574,1047
3559,8717,566
3559,14552,367
3559,21689,354
3559,19961,187
3559,23931,136
3559,21773,124
3559,15880,54
3559,11557,42
3559,22743,35
3559,5207,30
3559,23909,26
3559,32130,25
3559,9221,22
3559,31155,22
3559,17827,20
3559,8705,19
3559,18045,18
3559,8706,18
3559,19733,17
3559,16651,17
3559,15706,16
3559,16383,16
3559,25647,15
3559,15881,15
3559,32796,14
3559,19954,14
3559,10154,13
3559,14467,12
3559,15858,12
3559,22904,12
3559,4605,11
3559,23923,11
3559,4949,10
3559,20849,9
3559,13056,9
3559,32785,8
3559,14612,8
3559,14572,7
3559,21152,7
3559,19989,7
3559,22753,6
3559,15169,6
3559,17213,6
3559,30521,6
3559,31505,6
3559,12353,6
3559,23939,6
3559,19952,6
3559,20774,5
3559,1416,5
3559,28025,5
3559,28052,5
3559,20054,5
3559,30693,5
3559,8656,5
3559,15698,5
3559,15700,5
3559,12348,5
3559,19964,5
3559,11743,4
3559,3392,4
3559,22689,4
3559,14764,4
3559,30755,4
3559,19742,4
3559,14520,4
3559,8683,4
3559,1668,4
3559,14585,4
3559,12950,4
3559,16680,4
3559,23884,4
3559,29956,4
3559,19969,4
3559,14596,4
3559,19972,4
3559,20781,3
3559,5444,3
3559,14064,3
3559,25147,3
3559,26740,3
3559,25562,3
3559,5951,3
3559,30756,3
3559,22330,3
3559,22818,3
3559,9477,3
3559,22376,3
3559,31557,3
3559,20047,3
3559,20125,3
3559,12955,3
3559,13458,3
3559,21156,3
3559,16397,3
3559,23915,3
3559,22905,3
3559,19966,3
3559,15882,3
3562,30574,17224
3562,7457,757
3562,33114,474
3562,11557,472
3562,11743,451
3562,8717,279
3562,6953,225
3562,14487,201
3562,32989,180
3562,6857,160
3562,7404,152
3562,6888,136
3562,5207,129
3562,27199,121
3562,6184,99
3562,6828,98
3562,14467,98
3562,22743,97
3562,17525,94
3562,6895,88
3562,6178,85
3562,11590,82
3562,6838,70
3562,17124,62
3562,19974,40
3562,26138,40
3562,6960,39
3562,16799,35
3562,6920,33
3562,18045,31
3562,7852,31
3562,6914,30
3562,33165,29
3562,6969,29
3562,6840,29
3562,24960,28
3562,22753,27
3562,6829,27
3562,25765,26
3562,18367,25
3562,4949,24
3562,2104,23
3562,15169,23
3562,17129,23
3562,6977,23
3562,33012,22
3562,6190,22
3562,6905,21
3562,18470,21
3562,21989,20
3562,6847,20
3562,22034,19
3562,29452,19
3562,22689,19
3562,30521,19
3562,6909,18
3562,923,18
3562,33124,17
3562,17213,17
3562,6949,17
3562,6843,17
3562,17116,17
3562,11505,16
3562,16805,16
3562,6186,16
3562,18730,16
3562,9221,15
3562,25234,15
3562,20849,15
3562,21892,15
3562,20412,15
3562,24964,14
3562,32586,14
3562,25438,14
3562,25034,14
3562,6948,14
3562,11643,14
3562,17090,14
3562,25151,13
3562,12948,13
3562,6976,13
3562,11221,13
3562,6863,13
3562,22526,12
3562,6216,12
3562,25150,11
3562,33153,11
3562,20774,10
3562,1128,10
3562,25770,10
3562,25153,10
3562,14552,10
3562,25149,10
3562,19983,10
3562,33150,10
3562,6750,10
3562,6837,10
3562,6195,10
3562,33166,10
3562,32688,9
3579,30574,129
3579,6857,125
3579,32989,121
3579,6895,115
3579,6828,108
3579,27199,91
3579,26138,59
3579,2104,52
3579,11557,51
3579,22743,47
3579,8717,42
3579,6960,41
3579,11590,38
3579,14467,34
3579,19974,29
3579,6914,29
3579,6829,29
3579,6178,28
3579,17129,27
3579,18367,27
3579,16799,24
3579,27535,23
3579,11505,22
3579,33124,22
3579,22753,21
3579,29452,21
3579,6840,21
3579,7423,21
3579,30521,20
3579,6976,20
3579,22034,19
3579,17525,18
3579,21989,17
3579,6920,17
3579,33153,17
3579,6847,17
3579,24960,16
3579,7852,16
3579,6949,16
3579,17090,16
3579,33012,15
3579,20824,15
3579,15169,14
3579,1128,14
3579,22689,14
3579,6909,14
3579,12948,14
3579,25034,14
3579,6836,14
3579,6948,13
3579,21892,13
3579,7457,12
3579,11497,12
3579,1489,11
3579,6905,11
3579,6866,11
3579,20785,11
3579,14552,11
3579,6837,11
3579,20774,10
3579,11491,10
3579,25011,10
3579,32586,10
3579,6977,10
3579,25438,10
3579,6750,10
3579,20849,9
3579,18045,9
3579,7478,9
3579,33023,9
3579,5161,9
3579,6841,9
3579,25234,8
3579,11595,8
3579,33116,8
3579,6597,8
3579,6843,8
3579,32095,8
3579,33150,8
3579,14527,8
3579,6834,8
3579,2657,8
3579,2106,7
3579,10197,7
3579,18680,7
3579,33125,7
3579,9886,7
3579,22344,7
3579,7422,7
3579,17103,7
3579,6992,7
3579,2100,7
3579,6195,7
3579,6863,7
3579,33166,7
3579,2101,7
3579,11564,7
3579,6940,7
3579,30672,6
3579,923,6
3581,30574,10202
3581,8717,1864
3581,7457,481
3581,20939,394
3581,11557,266
3581,11743,252
3581,22743,172
3581,5207,130
3581,7404,84
3581,27669,77
3581,8517,67
3581,9336,54
3581,27575,47
3581,22753,46
3581,9221,39
3581,22330,36
3581,14487,34
3581,18367,32
3581,20926,27
3581,20774,26
3581,15169,25
3581,20994,24
3581,1691,23
3581,5751,23
3581,11590,22
3581,20849,22
3581,18045,21
3581,10644,18
3581,31505,18
3581,30358,17
3581,22034,15
3581,21989,15
3581,27535,15
3581,2104,14
3581,14467,12
3581,5776,12
3581,27573,12
3581,22689,11
3581,29076,11
3581,509,11
3581,9343,11
3581,2690,10
3581,23040,10
3581,23349,10
3581,27199,9
3581,5090,9
3581,17213,9
3581,10641,9
3581,14764,9
3581,7423,9
3581,7478,9
3581,7654,8
3581,5746,8
3581,11497,7
3581,25167,7
3581,5444,7
3581,1642,7
3581,10210,7
3581,20957,7
3581,9360,7
3581,240,7
3581,29316,7
3581,30635,7
3581,20888,7
3581,23157,7
3581,27833,7
3581,14721,7
3581,11505,6
3581,10197,6
3581,20781,6
3581,8527,6
3581,8533,6
3581,20989,6
3581,20797,6
3581,1659,6
3581,31859,6
3581,27682,6
3581,7422,6
3581,21815,6
3581,3135,6
3581,11765,6
3581,3389,5
3581,22352,5
3581,30672,5
3581,10093,5
3581,10094,5
3581,5510,5
3581,22344,5
3581,27684,5
3581,22944,5
3581,31557,5
3581,14752,5
3581,7417,5
3581,10658,5
3581,22363,5
3581,28582,5
3581,22356,5
3581,7425,5
3581,1128,4
3581,26944,4
3586,30574,16603
3586,7457,601
3586,8717,482
3586,20939,471
3586,11743,263
3586,11557,230
3586,22743,128
3586,5207,113
3586,7404,106
3586,27669,70
3586,8517,64
3586,27575,56
3586,20926,47
3586,9336,46
3586,18367,38
3586,22753,32
3586,21815,30
3586,27573,29
3586,20849,28
3586,20774,27
3586,9221,25
3586,5751,25
3586,18045,21
3586,20994,21
3586,7423,19
3586,27199,18
3586,1691,18
3586,10197,18
3586,30358,18
3586,10644,17
3586,10210,16
3586,22034,15
3586,10641,15
3586,14487,15
3586,30521,14
3586,29076,14
3586,7478,14
3586,5776,14
3586,15169,13
3586,11590,12
3586,22689,12
3586,17213,12
3586,14467,12
3586,2687,12
3586,21989,11
3586,10094,11
3586,30635,11
3586,8533,10
3586,31859,10
3586,5090,8
3586,5444,8
3586,18318,8
3586,10093,8
3586,1659,8
3586,7422,8
3586,7417,8
3586,3135,8
3586,20662,8
3586,11765,8
3586,11497,7
3586,14064,7
3586,14764,7
3586,1642,7
3586,12948,7
3586,8527,7
3586,20989,7
3586,28751,7
3586,31557,7
3586,7658,7
3586,509,7
3586,24960,6
3586,32586,6
3586,20957,6
3586,9360,6
3586,2690,6
3586,12940,6
3586,29316,6
3586,27656,6
3586,27661,6
3586,6122,6
3586,23349,6
3586,5746,6
3586,5775,6
3586,10653,6
3586,2104,5
3586,11505,5
3586,27535,5
3586,25150,5
3586,20781,5
3586,31089,5
3586,31505,5
3586,22758,5
3586,22813,5
3586,3297,5
3586,7472,5
3586,24357,5
3586,15757,5
3586,27817,5
3586,22707,5
3586,3723,5
3590,30574,8891
3590,7457,4843
3590,20939,3587
3590,11743,2160
3590,11557,1580
3590,8717,1191
3590,27669,986
3590,7404,847
3590,8517,840
3590,22743,657
3590,17213,647
3590,27575,566
3590,5207,561
3590,9336,384
3590,18367,276
3590,20926,264
3590,240,229
3590,1691,227
3590,10197,216
3590,20811,216
3590,509,208
3590,27199,198
3590,22753,196
3590,5751,195
3590,14487,194
3590,20994,174
3590,11590,163
3590,3389,154
3590,10210,154
3590,27573,151
3590,9221,150
3590,10644,148
3590,236,140
3590,3392,133
3590,14467,128
3590,30358,126
3590,5776,126
3590,7423,125
3590,31859,113
3590,3135,104
3590,10641,100
3590,8527,95
3590,10093,94
3590,15169,90
3590,20989,90
3590,251,88
3590,20774,87
3590,8533,87
3590,18045,85
3590,10094,85
3590,3371,79
3590,20849,78
3590,1642,78
3590,17217,77
3590,22034,76
3590,20957,74
3590,5090,70
3590,30521,70
3590,9343,70
3590,25148,68
3590,7478,61
3590,10658,61
3590,1659,60
3590,21989,57
3590,4949,57
3590,7417,54
3590,24960,53
3590,2690,53
3590,25167,52
3590,29076,52
3590,14721,52
3590,22689,51
3590,9360,51
3590,27682,51
3590,22330,50
3590,25149,49
3590,31430,48
3590,31505,47
3590,30635,47
3590,12948,45
3590,254,45
3590,20205,45
3590,25150,44
3590,1416,44
3590,22333,44
3590,3358,43
3590,8545,43
3590,3379,42
3590,25152,41
3590,248,41
3590,33114,40
3590,25147,39
3590,24995,39
3590,7422,39
3590,371,38
3590,5746,37
3590,11978,36
3590,3377,35
3590,15362,35
3590,29716,35
3636,30574,8433
3636,11557,1057
3636,6857,825
3636,11743,642
3636,7457,540
3636,8717,526
3636,26740,505
3636,29452,485
3636,12315,452
3636,10064,450
3636,19983,436
3636,6838,430
3636,26837,351
3636,10059,338
3636,32989,335
3636,11370,292
3636,30573,274
3636,33114,271
3636,6960,267
3636,6914,254
3636,11305,252
3636,1691,250
3636,3371,249
3636,6920,248
3636,5090,234
3636,17129,225
3636,5207,223
3636,10081,217
3636,26754,216
3636,22743,211
3636,32996,206
3636,10210,204
3636,26771,203
3636,26897,185
3636,25011,184
3636,25149,178
3636,6829,177
3636,23471,177
3636,9598,168
3636,9597,166
3636,1078,163
3636,25148,160
3636,14370,160
3636,26752,157
3636,21447,156
3636,33125,150
3636,29464,149
3636,5051,143
3636,3677,143
3636,3377,142
3636,11491,138
3636,6949,134
3636,33153,133
3636,3676,133
3636,17260,133
3636,33116,132
3636,19974,130
3636,30339,129
3636,736,126
3636,11978,126
3636,33009,123
3636,17090,115
3636,25506,113
3636,24964,112
3636,20731,112
3636,27398,112
3636,30590,111
3636,6909,109
3636,6953,108
3636,11643,108
3636,33127,108
3636,25147,105
3636,25167,104
3636,9886,104
3636,28964,104
3636,6948,101
3636,20570,99
3636,8055,98
3636,5404,98
3636,12948,97
3636,5153,97
3636,4959,96
3636,26735,94
3636,10094,91
3636,18680,88
3636,20737,87
3636,24993,86
3636,28951,85
3636,25034,82
3636,12035,82
3636,6596,80
3636,1120,79
3636,20287,79
3636,22753,78
3636,22545,78
3636,19980,77
3636,24999,76
3636,21274,76
3636,33006,76
3636,32973,76
3648,30574,11584
3648,8717,567
3648,11743,519
3648,4949,74
3648,5207,60
3648,22743,56
3648,8067,51
3648,22034,48
3648,1416,41
3648,8055,40
3648,18326,40
3648,21437,35
3648,11557,33
3648,5051,28
3648,5413,27
3648,1195,26
3648,22111,25
3648,18367,24
3648,9221,23
3648,2277,23
3648,1248,21
3648,18045,20
3648,1659,20
3648,21989,19
3648,9477,19
3648,22753,17
3648,31505,16
3648,4985,16
3648,8346,16
3648,12948,15
3648,9484,15
3648,21438,15
3648,22689,14
3648,30521,14
3648,919,14
3648,32586,13
3648,1642,12
3648,12869,12
3648,15169,11
3648,3371,11
3648,30672,11
3648,3392,10
3648,12600,10
3648,18318,10
3648,22733,10
3648,8344,10
3648,14064,8
3648,14764,8
3648,20288,8
3648,14487,8
3648,11834,8
3648,1196,8
3648,20774,7
3648,20849,7
3648,17213,7
3648,31656,7
3648,19524,7
3648,5481,7
3648,9638,7
3648,28964,7
3648,12868,7
3648,25144,7
3648,32688,7
3648,1194,7
3648,25202,7
3648,5412,7
3648,24988,7
3648,25150,6
3648,7852,6
3648,5444,6
3648,20279,6
3648,941,6
3648,603,6
3648,11643,6
3648,15174,6
3648,617,6
3648,12294,6
3648,25145,6
3648,11798,6
3648,25143,6
3648,25485,6
3648,20781,5
3648,9886,5
3648,10210,5
3648,24996,5
3648,25506,5
3648,11978,5
3648,32686,5
3648,4959,5
3648,32099,5
3648,30766,5
3648,11644,5
3648,24990,5
3648,4173,5
3648,5410,5
3648,21285,5
3648,587,5
3648,27556,4
3648,24997,4
3648,21265,4
3656,30574,2259
3656,11743,645
3656,240,172
3656,5066,147
3656,15798,135
3656,8717,114
3656,236,114
3656,15808,106
3656,19030,103
3656,11557,95
3656,19017,95
3656,18367,84
3656,5058,79
3656,22743,76
3656,251,72
3656,5073,69
3656,18326,65
3656,8055,63
3656,22034,61
3656,4949,52
3656,8067,51
3656,248,50
3656,5207,42
3656,18045,40
3656,261,34
3656,5078,34
3656,17213,33
3656,254,33
3656,19032,32
3656,9221,30
3656,10644,30
3656,18318,30
3656,15817,30
3656,22753,24
3656,941,24
3656,30521,23
3656,272,22
3656,5051,22
3656,5751,21
3656,32586,21
3656,1416,21
3656,19034,21
3656,20849,20
3656,10197,20
3656,3389,18
3656,10932,18
3656,13703,18
3656,12948,17
3656,4985,17
3656,5072,17
3656,5090,15
3656,20288,15
3656,603,15
3656,9147,15
3656,5077,15
3656,24374,15
3656,3677,15
3656,15814,15
3656,3371,14
3656,1659,14
3656,1642,13
3656,11221,13
3656,10210,13
3656,15816,13
3656,11590,12
3656,10093,12
3656,617,12
3656,19760,12
3656,7457,11
3656,10641,11
3656,9886,11
3656,9477,11
3656,31557,11
3656,16488,11
3656,7852,10
3656,267,10
3656,9484,10
3656,5079,10
3656,19031,10
3656,3676,10
3656,15169,9
3656,22689,9
3656,615,9
3656,27556,9
3656,25149,9
3656,250,9
3656,252,9
3656,9638,9
3656,25152,8
3656,25150,8
3656,30672,8
3656,237,8
3656,18292,8
3656,25106,8
3656,31430,8
3656,25146,8
3656,22009,8
3656,15811,8
3656,25151,7
3656,271,7
3679,30574,2870
3679,8717,1676
3679,11743,1343
3679,11557,482
3679,5207,225
3679,8055,218
3679,22743,199
3679,240,171
3679,4949,163
3679,22034,156
3679,8067,111
3679,236,107
3679,18367,106
3679,18326,98
3679,5751,96
3679,251,90
3679,22753,69
3679,1659,65
3679,11590,60
3679,18045,57
3679,11221,54
3679,21989,51
3679,5051,49
3679,10644,48
3679,248,48
3679,30521,46
3679,1416,44
3679,22478,41
3679,1642,38
3679,12948,38
3679,24807,38
3679,941,37
3679,11644,37
3679,4985,36
3679,10641,35
3679,31505,35
3679,20849,34
3679,20288,34
3679,254,33
3679,9221,32
3679,17213,32
3679,18318,32
3679,5776,32
3679,11643,31
3679,261,31
3679,32686,31
3679,617,31
3679,31430,31
3679,11665,28
3679,1510,28
3679,33219,28
3679,1753,27
3679,272,26
3679,3371,25
3679,30672,24
3679,603,24
3679,32586,24
3679,32724,24
3679,3389,23
3679,3392,23
3679,25152,23
3679,22689,23
3679,15169,22
3679,25151,22
3679,615,21
3679,25630,21
3679,18525,21
3679,19017,21
3679,31656,20
3679,9886,18
3679,5746,18
3679,25145,18
3679,20774,17
3679,9477,17
3679,5066,17
3679,5775,17
3679,5090,16
3679,25167,16
3679,267,16
3679,5481,16
3679,7457,15
3679,25153,15
3679,14764,15
3679,25149,15
3679,29316,15
3679,12869,15
3679,8069,15
3679,21406,15
3679,22352,14
3679,20781,14
3679,5444,14
3679,20279,14
3679,25148,14
3679,9638,14
3679,11834,14
3679,7668,14
3679,21374,14
3679,22816,14
3679,19316,14
3679,5075,14
3682,30574,47489
3682,11305,1401
3682,33114,1152
3682,14467,952
3682,22973,924
3682,14487,866
3682,32989,755
3682,11557,725
3682,26138,712
3682,18886,616
3682,22743,574
3682,29452,425
3682,8717,386
3682,20939,363
3682,29011,361
3682,5207,350
3682,11743,302
3682,33009,296
3682,27199,259
3682,33012,242
3682,18045,239
3682,30521,214
3682,22753,203
3682,31859,191
3682,11590,187
3682,4834,186
3682,33124,164
3682,13446,164
3682,3392,153
3682,3389,145
3682,10641,138
3682,15169,137
3682,26785,129
3682,3371,129
3682,29464,125
3682,32996,118
3682,9638,112
3682,14484,111
3682,31617,109
3682,1691,108
3682,32586,107
3682,33023,102
3682,1416,101
3682,32623,100
3682,10197,99
3682,20774,97
3682,19524,97
3682,7852,96
3682,18028,96
3682,17213,94
3682,24960,93
3682,2104,89
3682,22689,89
3682,9477,87
3682,6750,87
3682,11370,86
3682,12600,84
3682,14552,84
3682,25151,79
3682,22983,78
3682,9221,77
3682,14527,77
3682,31232,74
3682,12035,73
3682,25147,71
3682,14370,70
3682,33153,69
3682,10210,69
3682,509,69
3682,12913,68
3682,25146,67
3682,20849,66
3682,25150,66
3682,25148,66
3682,11505,65
3682,9484,64
3682,29316,63
3682,33121,62
3682,18054,60
3682,25765,58
3682,31505,58
3682,30573,57
3682,1078,56
3682,25145,56
3682,25152,54
3682,11497,51
3682,25149,51
3682,33018,51
3682,4949,50
3682,6828,49
3682,33035,49
3682,5481,49
3682,22034,48
3682,22352,48
3682,29457,48
3682,25822,47
3682,22344,47
3682,32973,47
3682,31861,47
3682,3379,46
3685,30574,42465
3685,7457,3860
3685,8717,1393
3685,11743,1275
3685,11557,982
3685,6953,920
3685,7404,790
3685,2580,655
3685,33114,631
3685,6857,571
3685,5207,539
3685,6828,451
3685,6888,432
3685,22743,423
3685,14877,381
3685,6895,353
3685,17124,245
3685,14487,241
3685,6838,213
3685,6960,209
3685,17213,184
3685,22753,175
3685,32989,171
3685,6829,159
3685,9221,128
3685,18367,119
3685,11590,114
3685,17129,110
3685,1691,103
3685,19974,102
3685,509,95
3685,6920,94
3685,6914,93
3685,16799,91
3685,6847,90
3685,20774,84
3685,7423,84
3685,14467,82
3685,33165,80
3685,20849,78
3685,2545,75
3685,22034,73
3685,6977,71
3685,14868,70
3685,15169,67
3685,6840,62
3685,2573,62
3685,6969,61
3685,4021,59
3685,6905,58
3685,18045,56
3685,25034,55
3685,30521,53
3685,10641,53
3685,6976,53
3685,3389,51
3685,21989,51
3685,6949,51
3685,14867,51
3685,3392,49
3685,24960,48
3685,11305,47
3685,10644,45
3685,6973,45
3685,3371,44
3685,20785,42
3685,27535,41
3685,25033,41
3685,6866,41
3685,3358,41
3685,5751,40
3685,10197,40
3685,16805,40
3685,6843,39
3685,5776,39
3685,7417,39
3685,22689,37
3685,25438,37
3685,7478,37
3685,5090,36
3685,6909,36
3685,2550,36
3685,2639,34
3685,14764,32
3685,19983,32
3685,11497,31
3685,18851,31
3685,26735,31
3685,6948,31
3685,11505,29
3685,17090,29
3685,5161,29
3685,11644,29
3685,2556,29
3685,4037,29
3685,12614,28
3685,5231,28
3685,17217,27
3685,7484,27
3685,3885,27
3686,30574,8288
3686,21689,446
3686,8717,318
3686,21773,252
3686,11557,181
3686,19733,157
3686,19742,151
3686,4605,125
3686,26256,111
3686,4949,98
3686,11743,68
3686,12600,57
3686,26251,55
3686,4615,52
3686,26246,48
3686,26257,37
3686,18045,34
3686,3371,34
3686,13207,34
3686,19738,34
3686,22743,33
3686,3611,33
3686,32865,31
3686,5207,28
3686,3392,28
3686,3389,26
3686,5051,25
3686,32686,24
3686,17213,22
3686,19735,20
3686,26247,18
3686,1642,18
3686,13202,17
3686,2621,17
3686,8055,16
3686,13214,16
3686,4594,16
3686,4985,15
3686,30521,13
3686,32586,13
3686,4568,13
3686,25151,12
3686,10197,12
3686,26248,12
3686,19737,12
3686,32724,12
3686,25150,11
3686,4959,11
3686,4607,11
3686,25152,10
3686,13213,10
3686,30755,10
3686,4600,10
3686,4611,10
3686,13205,9
3686,1416,9
3686,25630,9
3686,1669,9
3686,22753,8
3686,2104,8
3686,27535,8
3686,26253,8
3686,30073,8
3686,26735,8
3686,3377,8
3686,1659,8
3686,9484,8
3686,3616,8
3686,22618,8
3686,1668,8
3686,19728,8
3686,1599,8
3686,1974,8
3686,20774,7
3686,22034,7
3686,615,7
3686,26245,7
3686,3379,7
3686,25149,7
3686,18284,7
3686,9477,7
3686,9538,7
3686,32863,7
3686,26242,6
3686,26261,6
3686,5105,6
3686,29316,6
3686,5393,6
3686,21685,6
3686,19749,6
3686,6200,6
3686,25153,5
3686,13209,5
3686,13135,5
3686,13211,5
3686,25839,5
3686,603,5
3686,24997,5
3686,24996,5
3686,24999,5
3690,30574,1321
3690,11743,991
3690,7457,503
3690,11557,283
3690,18367,173
3690,14487,120
3690,22743,115
3690,240,113
3690,25647,110
3690,22034,86
3690,7404,76
3690,8717,75
3690,19860,73
3690,236,70
3690,5207,63
3690,5751,56
3690,4949,53
3690,18326,51
3690,18045,49
3690,30445,49
3690,13507,43
3690,6432,39
3690,923,36
3690,251,36
3690,261,34
3690,17639,34
3690,9221,33
3690,10644,30
3690,30521,30
3690,22753,29
3690,5776,28
3690,21989,27
3690,10658,27
3690,32586,25
3690,26735,25
3690,30463,25
3690,20849,24
3690,7203,23
3690,272,22
3690,20282,22
3690,7417,22
3690,18318,21
3690,248,21
3690,7077,21
3690,12948,20
3690,7423,20
3690,13671,20
3690,30672,18
3690,14467,18
3690,14552,18
3690,5775,18
3690,6438,18
3690,11590,16
3690,2098,16
3690,1659,15
3690,430,15
3690,25685,15
3690,10641,14
3690,31430,14
3690,3392,13
3690,254,13
3690,11834,13
3690,5051,13
3690,5746,13
3690,6435,13
3690,18292,12
3690,31557,12
3690,928,12
3690,24960,11
3690,5090,11
3690,17213,11
3690,30573,11
3690,7478,11
3690,14370,11
3690,30635,11
3690,11166,11
3690,30449,11
3690,930,11
3690,20288,10
3690,1642,10
3690,1153,10
3690,20774,9
3690,22689,9
3690,9886,9
3690,28384,9
3690,30860,9
3690,7116,9
3690,5747,9
3690,13759,9
3690,21948,9
3690,10657,9
3690,30471,9
3690,24995,8
3690,19524,8
3690,22944,8
3690,7654,8
3690,10059,8
3690,30444,8
3690,23229,8
3690,933,8
3692,30574,2178
3692,7457,279
3692,1746,138
3692,11557,126
3692,18367,93
3692,11743,91
3692,240,75
3692,22743,71
3692,22034,66
3692,5751,60
3692,236,52
3692,8717,47
3692,7404,47
3692,923,43
3692,30445,42
3692,20292,42
3692,18326,40
3692,5207,39
3692,251,39
3692,13507,38
3692,20299,37
3692,4949,32
3692,14487,31
3692,25647,31
3692,20294,29
3692,18045,28
3692,10644,26
3692,5776,25
3692,430,24
3692,21989,23
3692,261,23
3692,22753,22
3692,9221,22
3692,18318,21
3692,30521,20
3692,254,20
3692,30463,20
3692,7417,19
3692,248,18
3692,272,18
3692,20291,18
3692,13671,18
3692,31430,17
3692,12948,15
3692,32586,15
3692,5775,15
3692,6432,14
3692,3392,13
3692,20282,13
3692,5747,13
3692,3389,12
3692,8067,12
3692,210,12
3692,11590,11
3692,32130,11
3692,30635,11
3692,5746,11
3692,30976,11
3692,2098,11
3692,195,11
3692,20774,10
3692,30471,10
3692,7693,10
3692,20849,9
3692,10641,9
3692,30672,9
3692,5051,9
3692,30449,9
3692,27752,9
3692,3371,8
3692,27535,8
3692,7423,8
3692,1659,8
3692,4985,8
3692,11834,8
3692,31557,8
3692,7203,8
3692,30454,8
3692,928,8
3692,26138,7
3692,26735,7
3692,7478,7
3692,24996,7
3692,19524,7
3692,10657,7
3692,30452,7
3692,933,7
3692,20293,7
3692,6438,7
3692,17213,6
3692,30573,6
3692,14467,6
3692,10932,6
3692,252,6
3692,32917,6
3692,8656,6
3692,30444,6
3692,920,6
3692,13672,6
3692,11745,6
3698,11743,1204
3698,7457,568
3698,8717,553
3698,11557,305
3698,14487,260
3698,32130,219
3698,31883,193
3698,18367,175
3698,240,144
3698,22743,121
3698,30574,116
3698,7404,114
3698,22034,102
3698,3216,101
3698,5751,98
3698,236,89
3698,5207,75
3698,14552,69
3698,1137,67
3698,4949,66
3698,21989,65
3698,18326,57
3698,13507,54
3698,9221,53
3698,923,52
3698,10644,50
3698,18045,49
3698,10866,48
3698,14467,47
3698,251,47
3698,30521,44
3698,442,41
3698,22753,40
3698,28466,39
3698,12948,34
3698,5776,34
3698,20282,32
3698,254,32
3698,248,31
3698,20939,30
3698,23931,30
3698,11590,27
3698,32586,27
3698,261,26
3698,7417,26
3698,10658,26
3698,30358,25
3698,31885,25
3698,30672,24
3698,5775,24
3698,3392,23
3698,7423,23
3698,28203,23
3698,18292,21
3698,13671,21
3698,18318,20
3698,272,20
3698,5746,20
3698,7693,20
3698,1659,19
3698,31155,19
3698,10641,18
3698,3389,17
3698,8067,17
3698,26735,17
3698,5051,17
3698,3371,16
3698,8055,16
3698,1642,16
3698,12315,16
3698,23909,16
3698,31430,16
3698,11798,15
3698,20774,14
3698,9886,14
3698,20288,14
